id,name,active,notes
199007008,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium (disorder)",y,direct mapping
17024001,Aortopulmonary window (disorder),y,direct mapping
195147006,Atrial thrombosis (disorder),y,direct mapping
16972009,Congenital aneurysm of aorta (disorder),y,direct mapping
253489003,Overriding left atrioventricular valve (disorder),y,direct mapping
253480004,Absent right atrioventricular valve papillary muscle (disorder),y,direct mapping
27637000,Dextrocardia (disorder),y,direct mapping
253395003,Mitral valve dysplasia (disorder),y,direct mapping
253599005,Bicuspid pulmonary valve (disorder),y,direct mapping
78643003,Postcardiotomy syndrome (disorder),y,direct mapping
46109009,Subendocardial ischemia (disorder),y,direct mapping
175061006,Transection of coronary artery muscle bridge (procedure),y,direct mapping
389026000,Ascites (disorder),y,direct mapping
253387002,Tricuspid chordae tendinae too short (disorder),y,direct mapping
233112003,Repair of Fallot-type double outlet right ventricle (procedure),y,direct mapping
75372006,Congenital anomaly of mitral valve (disorder),y,direct mapping
232719007,Coronary artery bypass graft x 1 (procedure),y,direct mapping
253419007,Atrioventricular septal defect with ventricular component under superior bridging leaflet with chords at crest ventricular septum (disorder),y,direct mapping
441541008,Takotsubo cardiomyopathy (disorder),y,direct mapping
194809007,Acute atrial infarction (disorder),y,direct mapping
253302006,Single outlet ventriculoarterial connection (disorder),y,direct mapping
311792005,Postoperative transmural myocardial infarction of anterior wall (disorder),y,direct mapping
253713007,Coronary orifice atresia (disorder),y,direct mapping
15459006,Endocardial cushion defect (disorder),y,direct mapping
232720001,Coronary artery bypass grafts x 2 (procedure),y,direct mapping
703272007,Heart failure with reduced ejection fraction (disorder),y,direct mapping
286721000000101,Review of patient at risk from coronary heart disease (procedure),y,direct mapping
233835003,Acute widespread myocardial infarction (disorder),y,direct mapping
253411005,Absent mitral papillary muscle (disorder),y,direct mapping
253381001,Absent tricuspid leaflet (disorder),y,direct mapping
111323005,Total anomalous pulmonary venous return (disorder),y,direct mapping
253717008,Coronary artery runs between aorta and pulmonary trunk (disorder),y,direct mapping
253625004,Pulmonary atresia with absent pulmonary artery (disorder),y,direct mapping
253432002,Dysplasia of common atrioventricular valve (disorder),y,direct mapping
161503005,History of myocardial infarct at age greater than sixty (situation),y,direct mapping
191372008,Polycythemia due to cyanotic heart disease (disorder),y,direct mapping
253542002,Abnormal left ventricular muscle band (disorder),y,direct mapping
233877003,Restrictive cardiomyopathy without endomyocardial fibrosis (disorder),y,direct mapping
253413008,Hypoplastic mitral papillary muscle (disorder),y,direct mapping
253458002,Right atrioventricular valve hypoplasia (disorder),y,direct mapping
253422009,Atrioventricular septal defect - ventricular component under inferior bridging leaflet (disorder),y,direct mapping
253482007,Hypoplastic right atrioventricular valve papillary muscle (disorder),y,direct mapping
204339005,Congenital pulmonary valve abnormality (disorder),y,direct mapping
253621008,Pulmonary trunk stenosis (disorder),y,direct mapping
253326008,Coronary sinus orifice atresia (disorder),y,direct mapping
20738002,Endarterectomy of coronary artery (procedure),y,direct mapping
19249002,Premature closure of foramen ovale (disorder),y,direct mapping
49584005,Acute cor pulmonale (disorder),y,direct mapping
204379001,Congenital stricture of coronary artery (disorder),y,direct mapping
253720000,Congenital coronary arteriovenous fistula (disorder),y,direct mapping
311793000,Postoperative transmural myocardial infarction of inferior wall (disorder),y,direct mapping
19242006,Pulmonary edema (disorder),y,direct mapping
164871004,Lateral infarction on electrocardiogram (finding),y,direct mapping
253345004,Right atrial appendage absent (disorder),y,direct mapping
232738003,Ligation of coronary artery (procedure),y,direct mapping
175045009,Connection of mammary artery to coronary artery (procedure),y,direct mapping
232729000,Percutaneous high speed rotational coronary atherectomy (procedure),y,direct mapping
73699003,Common arterial trunk and common origin of pulmonary arteries (disorder),y,direct mapping
274947007,Divided right atrium (disorder),y,direct mapping
253288009,Left sided atrium connecting to both ventricles (disorder),y,direct mapping
401250009,Coronary heart disease monitoring 1st letter (finding),y,direct mapping
253714001,Abnormal coronary artery course (disorder),y,direct mapping
90539001,Ventricular aneurysm (disorder),y,direct mapping
429589006,Left ventricular cardiac dysfunction (disorder),y,direct mapping
253539008,Hypoplasia of left ventricular outflow tract (disorder),y,direct mapping
253391007,Parachute malformation of tricuspid valve (disorder),y,direct mapping
401252001,Coronary heart disease monitoring third letter (finding),y,direct mapping
253711009,Coronary orifice asymmetrical (disorder),y,direct mapping
253425006,Double outlet right atrium (disorder),y,direct mapping
253484008,Left atrioventricular valve atresia (disorder),y,direct mapping
170597008,Angina control - worsening (finding),y,direct mapping
174808005,Xenotransplant of heart (procedure),y,direct mapping
253278008,Ambiguous atrioventricular connection (disorder),y,direct mapping
232726007,Percutaneous endarterectomy of coronary artery (procedure),y,direct mapping
204398004,Congenital epicardial cyst (disorder),y,direct mapping
309518001,Right ventricular thrombus (disorder),y,direct mapping
204351007,Fallot's trilogy (disorder),y,direct mapping
253378006,Overriding tricuspid valve (disorder),y,direct mapping
36233006,Congenital stenosis of tricuspid valve (disorder),y,direct mapping
56501009,Rheumatic adherent pericardium (disorder),y,direct mapping
253603005,Eccentric opening of aortic valve (disorder),y,direct mapping
174830006,Repair of total anomalous pulmonary venous connection (procedure),y,direct mapping
253719006,Circumflex runs posterior to aorta (disorder),y,direct mapping
253586007,Pulmonary valve ring hypoplasia (disorder),y,direct mapping
281093002,Hibernating myocardium (disorder),y,direct mapping
851521000000102,Heart failure clinical pathway (regime/therapy),y,direct mapping
853561000000109,Referral to Angina Plan self-management programme (procedure),y,direct mapping
233823002,Silent myocardial ischemia (disorder),y,direct mapping
12075007,Congenital hypoplasia of ascending aorta (disorder),y,direct mapping
194845005,Acquired atrioventricular fistula of heart (disorder),y,direct mapping
36221001,Benign hypertensive heart disease (disorder),y,direct mapping
40541001,Acute pulmonary edema (disorder),y,direct mapping
109430007,Multiple muscular ventricular septum defect (disorder),y,direct mapping
253445003,Common atrioventricular valve chordae too short (disorder),y,direct mapping
232737008,Embolization of coronary artery fistula (procedure),y,direct mapping
233836002,Acute Q wave infarction - widespread (disorder),y,direct mapping
253272009,Congenital abnormality of cardiac connection (disorder),y,direct mapping
421704003,New York Heart Association Classification - Class II (finding),y,direct mapping
427188004,Repair of double outlet right ventricle with intraventricular tunnel (procedure),y,direct mapping
